X;Y
-0,9758623;2,2625
-0,9758623;2,2625
-0,9405073;2,237927
-0,9405073;2,237927
-0,9051523;2,213355
-0,8697972;2,188783
-0,8697972;2,188783
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8344422;2,16421
-0,8626892;2,196705
-0,8909362;2,229199
-0,8909362;2,229199
-0,9191832;2,261693
-0,9191832;2,261693
-0,9191832;2,261693
-0,9474302;2,294188
-0,9474302;2,294188
-0,9756772;2,326682
-0,9756772;2,326682
-0,9756772;2,326682
-1,003924;2,359176
-1,003924;2,359176
-1,032171;2,39167
-1,032171;2,39167
-1,032171;2,39167
-1,092913;2,395918
-1,092913;2,395918
-1,153654;2,400165
-1,153654;2,400165
-1,153654;2,400165
-1,21438;2,404625
-1,21438;2,404625
-1,275107;2,409084
-1,275107;2,409084
-1,275107;2,409084
-1,335889;2,412695
-1,335889;2,412695
-1,396684;2,416094
-1,396684;2,416094
-1,396684;2,416094
-1,45752;2,418644
-1,45752;2,418644
-1,45752;2,418644
-1,45752;2,418644
-1,518373;2,420769
-1,579239;2,422469
-1,579239;2,422469
-1,610522;2,392886
-1,610522;2,392886
-1,610522;2,392886
-1,641702;2,363194
-1,641702;2,363194
-1,641702;2,363194
-1,641702;2,363194
-1,672881;2,333502
-1,703957;2,303701
-1,703957;2,303701
-1,735033;2,273901
-1,735033;2,273901
-1,735033;2,273901
-1,766108;2,2441
-1,766108;2,2441
-1,797184;2,214299
-1,797184;2,214299
-1,797184;2,214299
-1,82826;2,184499
-1,82826;2,184499
-1,859335;2,154698
-1,859335;2,154698
-1,859335;2,154698
-1,890307;2,124789
-1,890307;2,124789
-1,890945;2,063903
-1,890945;2,063903
-1,890945;2,063903
-1,890094;2,003019
-1,890094;2,003019
-1,888607;1,942147
-1,888607;1,942147
-1,888607;1,942147
-1,884571;1,881392
-1,884571;1,881392
-1,879688;1,820698
-1,879688;1,820698
-1,879688;1,820698
-1,873323;1,760142
-1,873323;1,760142
-1,873323;1,760142
-1,873323;1,760142
-1,866536;1,699632
-1,858483;1,639277
-1,858483;1,639277
-1,858483;1,639277
-1,858483;1,639277
-1,849588;1,57904
-1,839853;1,518934
-1,839853;1,518934
-1,828861;1,459044
-1,828861;1,459044
-1,828861;1,459044
-1,828861;1,459044
-1,793166;1,434968
-1,793166;1,434968
-1,793166;1,434968
-1,757388;1,411016
-1,721035;1,387946
-1,721035;1,387946
-1,684207;1,365642
-1,684207;1,365642
-1,684207;1,365642
-1,647224;1,343596
-1,647224;1,343596
-1,609787;1,322329
-1,609787;1,322329
-1,571913;1,30185
-1,533827;1,28177
-1,533827;1,28177
-1,533827;1,28177
-1,533827;1,28177
-1,495602;1,261956
-1,457307;1,242275
-1,457307;1,242275
-1,457307;1,242275
-1,457307;1,242275
-1,418742;1,223131
-1,380044;1,204257
-1,380044;1,204257
-1,341086;1,185925
-1,341086;1,185925
-1,341086;1,185925
-1,302064;1,167729
-1,302064;1,167729
-1,280641;1,110732
-1,280641;1,110732
-1,280641;1,110732
-1,258622;1,053963
-1,258622;1,053963
-1,258622;1,053963
-1,258622;1,053963
-1,235812;0,9975071
-1,211435;0,94171
-1,211435;0,94171
-1,211435;0,94171
-1,211435;0,94171
-1,185509;0,8866153
-1,158817;0,831888
-1,158817;0,831888
-1,130419;0,778026
-1,130419;0,778026
-1,130419;0,778026
-1,142719;0,7367649
-1,142719;0,7367649
-1,154587;0,6953772
-1,154587;0,6953772
-1,154587;0,6953772
-1,165585;0,6537501
-1,165585;0,6537501
-1,176293;0,6120473
-1,176293;0,6120473
-1,185978;0,5700952
-1,185978;0,5700952
-1,185978;0,5700952
-1,195077;0,528012
-1,195077;0,528012
-1,203882;0,4858663
-1,211802;0,4435455
-1,211802;0,4435455
-1,211802;0,4435455
-1,211802;0,4435455
-1,218834;0,4010681
-1,224528;0,3583907
-1,224528;0,3583907
-1,227232;0,3154202
-1,227232;0,3154202
-1,227232;0,3154202
-1,228283;0,2723774
-1,228283;0,2723774
-1,228434;0,2293221
-1,228434;0,2293221
-1,22543;0,1863715
-1,220631;0,1435843
-1,220631;0,1435843
-1,220631;0,1435843
-1,220631;0,1435843
-1,214044;0,1010355
-1,214044;0,1010355
-1,214044;0,1010355
-1,205681;0,05879995
-1,205681;0,05879995
-1,205681;0,05879995
-1,236493;0,006281707
-1,236493;0,006281707
-1,263186;-0,04844563
-1,263186;-0,04844563
-1,286389;-0,104741
-1,286389;-0,104741
-1,309001;-0,1612763
-1,309001;-0,1612763
-1,309001;-0,1612763
-1,329627;-0,2185663
-1,329627;-0,2185663
-1,329627;-0,2185663
-1,350253;-0,2758563
-1,350253;-0,2758563
-1,370879;-0,3331462
-1,391504;-0,3904362
-1,391504;-0,3904362
-1,430462;-0,4087684
-1,430462;-0,4087684
-1,46942;-0,4271005
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
-1,508378;-0,4454327
